t,Q05_S_p,Q25_S_p,Mean_S_p,Q75_S_p,Q95_S_p,Q05_I_p,Q25_I_p,Mean_I_p,Q75_I_p,Q95_I_p,Q05_I_v,Q25_I_v,Mean_I_v,Q75_I_v,Q95_I_v
55.0,81.86809993715887,85.10160953082153,86.65431659699743,88.54265237796824,90.39498746555233,5.527558842485826,6.48027252959697,7.414181785671703,8.198730595716023,9.74530490947258,0.054447597035467574,0.06685036744282506,0.0806007349755201,0.09129218190523442,0.11686551524944887
56.0,81.79729244031617,85.08106999370177,86.67471265427749,88.54972260013068,90.46622786393758,5.5032144477827085,6.47474561601913,7.404228622782098,8.178715184282442,9.752373706830392,0.054049231535025326,0.06674484411903914,0.08056377643032649,0.09152070630918033,0.11662243801861283
57.0,81.93606330997042,85.13518566019428,86.67147509600737,88.54930569696678,90.47233665810376,5.522854124006114,6.452536511417374,7.405166251008962,8.201030648356944,9.777480403734081,0.05415476185505811,0.06675398412623952,0.08042782503172281,0.091033410226966,0.11525605910941959
58.0,81.79714135947638,85.07706561415483,86.65623326596152,88.57375886289003,90.39752006587756,5.509836721217356,6.4523851555116,7.408227746828426,8.215127724114138,9.796503305711521,0.0544385457900813,0.0668553927800816,0.08081346052634344,0.09134612273675355,0.11784003123190696
59.0,81.771737210686,85.06367711978966,86.64171152553077,88.57627022063119,90.42047041134323,5.505369407953929,6.45019864304149,7.4084549098058385,8.203811204832922,9.825506125316789,0.05476916369936587,0.06702163696132588,0.08086084816079371,0.09150823401964038,0.11603077487969797
60.0,81.72018489567684,85.07791640062607,86.62576204928197,88.56449637062236,90.41396861486626,5.475863229811667,6.4525467181705505,7.419567882920428,8.22764222129829,9.8449968486701,0.054717141920490445,0.06683782154431633,0.08061517256510381,0.09126587247948617,0.11689148984363722
61.0,81.74479877458951,85.10179805073085,86.62438253541005,88.5300295500924,90.38323406585938,5.513173993602367,6.4622833360427485,7.4307211045421555,8.215592525037898,9.897071213800565,0.05478503176809901,0.06696829606260415,0.08067780771401613,0.09127088655544269,0.1166311833516453
62.0,81.65088613589272,85.02794423895314,86.60304662691664,88.53028140652815,90.41580782479394,5.513550919623832,6.48377235108152,7.441464903334241,8.22731661251331,9.868544472578208,0.054460061051432224,0.06681140363692033,0.08051114367305537,0.0908398942073789,0.11500214263114215
63.0,81.7269479255597,85.13375930499402,86.6204956991464,88.50944735892921,90.36131006486599,5.524323979083842,6.496938928221079,7.439387160062014,8.226267080801358,9.85768307105753,0.05484188334857857,0.06688186238528887,0.08063412133541907,0.09133131859614448,0.11568135817571124
64.0,81.79979043551262,85.04639367020202,86.61413849140604,88.52917508810958,90.39961657082476,5.534057080492222,6.48422881486718,7.440979010502959,8.22300620534642,9.882782487532978,0.05484198000907536,0.06694806838083638,0.08063624079170617,0.09100183334590167,0.11627428557088491
65.0,81.79724806022779,85.05260903752152,86.59684872715137,88.50684842926553,90.3585677922833,5.521588245263921,6.495614695780425,7.446118951032653,8.2218573237344,9.838120522607362,0.05475793477345643,0.06677052559828488,0.08040171836729028,0.09073969940966335,0.11599220375285725
66.0,81.78220345495214,85.09372380325865,86.62771301247382,88.52013587739853,90.31185792219738,5.539256321416227,6.504649713700179,7.4388892637157396,8.209806214765187,9.858696756002796,0.05465355444390427,0.06671980572779933,0.08042035945365683,0.0911149974974036,0.11578218988017744
